"year","time","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","all"
2012,32,10.395,11.845,16.779,18.97,18.719,22.533,22.763,23.661,24.276,25.948,20.257
2012,33,9.382,10.511,15.889,17.568,17.525,21.802,21.783,22.997,23.617,25.827,19.388
2012,34,7.562,9.122,14.606,16.384,16.236,21.015,21.035,22.223,23.157,25.48,18.437
2012,35,5.68,7.875,13.179,15.889,15.367,20.275,20.158,22.011,22.957,25.033,17.663
2012,36,4.577,6.414,12.085,15.205,13.837,19.543,19.652,21.044,22.195,24.837,16.793
2013,1,4.004,5.233,11.642,14.755,13.137,19.387,19.523,20.271,21.897,24.405,16.296
2013,2,4.024,4.363,11.361,13.807,12.603,18.796,18.705,19.697,21.333,24.09,15.772
2013,3,3.445,4.07,10.125,12.945,12.074,18.362,17.977,19.586,20.886,23.754,15.294
2013,4,3.28,3.664,9.882,12.857,11.443,18.555,17.865,19.307,20.809,23.84,15.153
2013,5,3.035,3.322,9.395,13.045,11.195,18.59,17.664,19.243,20.594,23.96,15.043
2013,6,2.873,3.036,9.25,12.502,11.516,18.721,17.52,19.6,20.232,24.026,14.961
2013,7,3.039,3.09,9.07,13.182,11.572,18.888,17.623,19.234,20.385,23.967,15.046
2013,8,3.005,2.88,9.532,13.511,12.18,19.361,17.807,19.718,20.802,24.564,15.398
2013,9,3.491,3.055,10.173,13.998,12.659,19.908,18.201,20.424,21.213,25.608,15.954
2013,10,4.468,3.264,10.794,14.622,13.114,20.077,18.384,20.782,21.059,25.61,16.22
2013,11,4.187,3.251,10.465,14.887,13.367,19.915,18.521,21.546,21.273,25.624,16.238
2013,12,4.829,3.602,11.067,14.942,14.328,19.717,18.576,21.765,21.557,25.821,16.538
2013,13,6.157,4.195,12.526,14.695,15.63,20.376,18.809,21.89,22.056,25.729,17.068
2013,14,7.379,4.854,14.011,14.618,17.506,21.506,19.323,23.209,22.582,27.07,18.059
2013,15,9.653,7.079,16.403,16.536,19.095,22.589,20.617,24.54,23.611,28.328,19.639
2013,16,12.332,9.804,18.55,17.943,20.239,22.626,21.077,25.681,24.697,29.659,20.98
2013,17,15.988,12.115,21.347,19.815,22.164,23.836,22.345,26.68,25.715,29.611,22.554
2013,18,17.334,13.266,22.441,20.924,23.634,24.753,23.209,27.442,26.541,29.442,23.45
2013,19,18.383,14.544,22.455,21.387,24.699,25.747,24.248,28.37,27.653,29.892,24.292
2013,20,20.041,16.251,23.143,22.607,26.551,27.423,26.256,28.273,28.457,28.784,25.262
2013,21,20.862,17.736,24.324,23.739,27.344,28.388,26.729,28.777,29.056,29.576,26.102
2013,22,23.099,18.189,26.49,24.63,28.635,28.923,27.242,29.461,29.458,30.247,27.028
2013,23,24.573,19.838,28.02,25.709,29.436,29.764,28.186,29.788,29.958,29.95,27.839
2013,24,23.436,20.273,27.241,25.579,28.691,29.31,28.182,28.849,29.655,29.108,27.348
2013,25,20.76,19.531,25.338,25.6,26.789,28.647,28.367,28.151,29.803,29.2,26.638
2013,26,20.359,18.974,24.987,25.257,26.367,27.887,28.293,28.486,28.954,29.299,26.325
2013,27,19.556,17.468,24.214,23.64,25.622,26.591,26.831,28.015,27.611,28.643,25.264
2013,28,18.075,16.714,23.369,22.796,24.626,26.238,26.135,27.262,27.306,28.228,24.549
2013,29,16.011,15.046,21.716,21.678,23.37,25.611,25.767,26.375,26.432,27.833,23.523
2013,30,14.63,12.915,20.387,20.67,21.957,24.456,25.068,25.004,25.506,26.844,22.32
2013,31,13.348,12.157,19.432,19.567,21.255,24.02,24.081,24.396,25.269,26.687,21.63
2013,32,10.998,11.027,17.646,18.745,19.759,22.93,23.215,23.563,24.71,26.272,20.563
2013,33,9.2,9.92,15.777,17.684,18.118,21.889,22.291,22.759,23.975,25.602,19.445
2013,34,7.751,8.708,14.75,16.77,17.04,21.143,21.64,22.093,23.43,25.118,18.607
2013,35,6.821,7.931,13.572,16.065,16.113,20.235,20.594,21.405,22.827,24.889,17.829
2013,36,6.081,6.809,12.664,14.833,14.473,19.586,19.578,20.31,22.051,24.116,16.831
2014,1,4.95,5.515,11.554,14.152,13.951,19.182,19.086,20.06,21.594,24.062,16.241
2014,2,4.356,4.636,11.056,13.079,13.316,18.697,18.338,19.677,20.995,23.683,15.64
2014,3,3.706,3.926,10.541,12.632,13.116,18.468,18.032,19.398,20.795,23.264,15.321
2014,4,3.457,3.6,10.236,12.21,12.746,18.495,18.016,19.527,20.885,23.341,15.223
2014,5,3.401,3.027,9.652,11.129,12.133,18.08,17.425,18.743,20.32,23.032,14.681
2014,6,3.395,2.982,9.592,10.92,12.063,18.342,16.853,18.853,20.333,22.995,14.612
2014,7,3.56,3.198,9.645,11.227,12.654,18.312,17.068,18.983,20.269,23.407,14.827
2014,8,3.562,2.506,9.202,11.355,12.611,18.276,17.411,18.715,20.04,23.356,14.729
2014,9,4.176,2.675,9.867,11.792,12.998,18.53,17.765,19.038,20.392,24.008,15.129
2014,10,4.867,2.867,10.538,12.471,13.846,18.664,17.975,19.693,20.694,24.655,15.618
2014,11,5.792,2.745,11.49,12.658,14.734,18.726,18.142,20.513,21.06,25.229,16.082
2014,12,7.374,3.226,13.284,13.301,15.84,19.511,18.361,21.679,21.573,26.213,16.924
2014,13,7.728,4.59,13.262,14.736,16.241,19.97,18.962,22.182,21.969,26.507,17.448
2014,14,8.44,5.357,14.113,14.784,17.509,20.643,19.465,22.967,22.845,27.79,18.238
2014,15,10.275,6.095,16.076,15.522,19.047,21.328,20.006,24.126,23.266,28.479,19.224
2014,16,12.426,9.359,18.435,18.344,20.332,22.846,21.353,25.041,24.361,28.825,20.83
2014,17,14.008,11.629,19.66,20.166,21.798,23.126,22.157,25.843,24.806,28.878,21.838
2014,18,16.617,14.177,21.585,21.425,22.729,23.647,22.368,26.856,26.106,29.801,23.082
2014,19,19.074,15.344,22.622,21.934,22.814,24.471,23.481,27.484,27.758,29.748,23.979
2014,20,21.257,16.438,24.072,22.378,23.72,26.071,24.944,28.093,28.054,29.131,24.838
2014,21,21.554,17.794,24.983,23.552,26.229,27.839,26.619,29.185,29.124,28.808,25.984
2014,22,22.105,18.596,25.447,24.763,25.792,27.878,27.617,28.922,28.353,28.976,26.22
2014,23,21.088,19.197,24.326,25.309,25.996,27.792,28.26,28.858,28.663,28.809,26.247
2014,24,21.175,19.676,24.547,25.611,26.181,28.422,28.768,29.483,29.888,29.725,26.801
2014,25,21.281,19.424,24.554,24.172,26.012,28.1,27.905,29.515,29.622,30.324,26.546
2014,26,20.468,18.513,23.985,23.429,25.844,27.056,26.413,29.196,28.739,29.872,25.811
2014,27,19.481,17.302,23.115,22.494,24.514,26.368,25.759,28.067,28.494,29.279,24.97
2014,28,17.749,15.93,21.819,21.642,23.629,25.802,25.061,26.894,27.297,28.538,23.945
2014,29,16.01,13.618,20.473,20.616,22.246,24.675,24.535,25.292,26.32,27.477,22.68
2014,30,14.453,12.522,19.41,20.04,21.673,24.189,23.996,25.163,26.188,27.492,22.131
2014,31,12.15,11.24,18.19,19.969,20.801,23.447,23.611,24.678,25.477,27.13,21.354
2014,32,10.351,10.202,17.251,19.038,19.523,22.866,22.947,23.728,24.858,26.312,20.421
2014,33,9.505,9.418,16.821,17.974,18.642,22.592,22.224,23.547,24.317,26.207,19.854
2014,34,7.467,8.454,15.171,16.992,16.995,21.711,21.429,22.342,23.648,25.645,18.759
2014,35,5.559,7.331,13.427,15.647,15.353,20.806,20.433,21.343,22.718,24.84,17.556
2014,36,4.641,6.036,12.405,14.89,14.687,20.296,19.552,20.597,21.892,24.305,16.757
2015,1,3.984,4.906,11.409,14.076,13.589,19.633,19.033,19.811,21.225,23.807,15.992
2015,2,3.719,4.327,10.974,13.211,13.043,19.226,18.668,19.269,20.625,23.442,15.517
2015,3,3.85,4.353,10.769,12.319,12.969,18.826,18.208,19.171,20.295,23.202,15.308
2015,4,3.614,3.446,10.282,11.8,11.997,18.396,17.96,18.638,19.835,22.993,14.825
2015,5,3.429,3.152,9.758,11.694,11.717,18.089,17.437,18.429,19.509,22.962,14.559
2015,6,3.336,2.949,9.564,11.182,11.575,18.161,17.261,18.469,19.786,23.439,14.541
2015,7,3.582,3.085,9.26,10.913,11.782,17.939,17.562,18.981,20.035,24.053,14.703
2015,8,3.339,3.114,8.505,11.482,12.025,18.265,17.756,19.618,20.361,24.207,14.848
2015,9,3.52,3.326,9.236,11.398,12.569,18.504,17.723,20.154,20.732,24.373,15.12
2015,10,3.959,3.556,9.824,12.454,13.208,19.406,18.322,21.072,22.256,25.489,15.948
2015,11,4.851,4.16,10.48,12.786,13.728,19.418,18.908,20.687,22.288,25.432,16.196
2015,12,5.674,5.49,12.079,14.65,14.892,20.557,20.07,21.206,23.023,26.035,17.261
2015,13,6.773,6.743,13.652,16.198,16.14,20.917,20.812,22.478,23.975,27.252,18.376
2015,14,8.266,7.578,14.43,16.498,16.892,21.59,21.296,23.406,25.17,27.861,19.169
2015,15,10.64,8.858,16.836,17.606,18.996,22.66,21.742,24.519,24.931,28.066,20.253
2015,16,11.498,9.565,17.939,18.371,20.311,23.1,22.49,25.637,25.868,29.059,21.163
2015,17,14.047,11.606,19.81,19.525,21.529,23.878,23.123,26.779,27.118,29.81,22.434
2015,18,15.592,12.918,20.543,20.408,22.138,24.485,23.306,27.407,27.322,30.045,23.07
2015,19,16.177,13.318,20.828,20.293,22.416,25.594,25.367,27.518,28.147,29.87,23.616
2015,20,17.718,15.203,22.174,22.422,23.27,26.816,27.176,27.665,27.592,29.038,24.466
2015,21,20.686,17.728,23.948,24.694,25.772,27.48,28.121,28.262,27.686,29.296,25.81
2015,22,23.014,19.886,26.378,26.702,27.443,29.093,29.115,28.712,28.518,28.958,27.109
2015,23,23.564,19.586,26.804,25.695,27.327,28.575,28.15,28.45,28.658,28.937,26.881
2015,24,21.335,18.735,24.08,24.704,26.58,28.108,27.579,28.222,28.867,28.258,26.046
2015,25,20.743,18.435,23.021,24.234,25.971,27.74,27.645,28.018,29.094,29.208,25.87
2015,26,20.107,17.641,22.176,23.398,25.166,27.051,27.389,27.536,28.872,29.058,25.33
2015,27,19.848,17.347,22.221,22.801,24.938,26.739,26.755,27.288,28.68,28.797,25.026
2015,28,16.634,14.644,20.849,20.813,24.23,26.359,25.743,27.209,28.243,28.668,23.945
2015,29,15.088,13.343,19.96,19.636,22.582,25.175,24.869,26.183,27.213,28.005,22.835
2015,30,13.186,12.228,18.993,18.912,21.955,24.756,24.194,25.467,26.391,27.598,22.036
2015,31,12.181,11.809,18.053,18.475,20.89,24.216,23.763,25.04,26.067,27.848,21.537
2015,32,11.717,11.593,17.72,18.501,20.26,24.03,23.631,24.782,25.931,27.952,21.328
2015,33,10.007,10.54,16.169,17.807,18.953,23.584,23.338,24.229,25.455,27.428,20.52
2015,34,8.125,9.413,14.925,16.844,17.558,22.636,22.602,23.151,24.694,26.833,19.487
2015,35,7.523,9.003,14.272,16.695,16.731,21.942,21.957,22.369,23.975,26.32,18.88
2015,36,6.56,7.94,13.859,15.813,15.985,21.341,21.162,21.924,23.503,26.127,18.246
2016,1,6.032,6.452,13.514,15.323,15.2,20.738,20.674,21.384,23.075,25.734,17.657
2016,2,4.619,5.529,12.067,14.135,14.435,20.339,19.983,20.579,22.496,25.301,16.843
2016,3,4.379,4.594,11.1,13.365,12.869,19.525,19.455,19.715,21.636,24.882,16.084
2016,4,3.872,3.832,10.772,12.158,12.073,19.261,18.979,19.143,21.154,24.41,15.502
2016,5,3.632,4.358,10.516,12.955,11.957,19.165,18.782,19.257,20.977,23.986,15.512
2016,6,3.558,3.917,9.988,13.127,11.773,19.056,18.88,18.931,20.989,23.676,15.342
2016,7,3.24,3.822,9.77,13.293,12.002,19.181,18.713,19.355,21.195,23.947,15.433
2016,8,3.733,3.957,10.327,13.102,12.361,19.337,18.559,19.184,21.222,24.023,15.534
2016,9,4.27,4.376,10.68,13.445,12.672,19.392,18.689,19.291,21.233,24.19,15.75
2016,10,4.883,4.738,11.306,13.763,13.432,19.307,19.077,19.904,21.898,25.341,16.282
2016,11,5.186,4.331,11.556,13.796,14.186,19.544,19.369,20.997,22.234,26.356,16.678
2016,12,6.247,5.014,12.411,15.25,15.376,20.345,20.03,22.088,23.253,27.108,17.629
2016,13,7.271,5.393,13.317,15.842,16.326,20.899,20.372,22.829,24.146,27.693,18.321
2016,14,8.713,6.818,14.838,16.859,17.605,21.908,21.7,23.924,25.333,28.233,19.482
2016,15,10.519,8.819,17.087,18.288,19.273,22.624,22.268,25.291,25.535,28.956,20.68
2016,16,12.24,10.083,18.584,19.339,20.864,23.334,22.53,26.077,26.331,29.533,21.656
2016,17,14.559,11.214,20.746,19.836,22.536,24.471,23.072,27.146,27.068,29.63,22.716
2016,18,16.192,13.121,21.558,21.203,23.163,25.31,24.625,28.282,28.27,30.334,23.874
2016,19,16.546,14.094,22.105,22.068,24.752,26.892,26.093,29.207,29.158,30.038,24.761
2016,20,17.749,15.463,22.974,23.077,26.514,27.19,26.252,29.246,29.29,29.706,25.346
2016,21,20.222,17.296,24.745,24.232,28.32,28.008,26.946,30.088,29.489,30.501,26.502
2016,22,22.905,19.321,27.208,25.406,29.111,28.806,27.21,29.822,29.694,30.407,27.365
2016,23,24.035,19.208,27.864,25.048,29.931,29.378,27.07,30.142,30.062,30.431,27.667
2016,24,23.274,19.84,26.695,25.781,28.805,28.646,27.209,30.025,29.024,30.27,27.309
2016,25,21.021,19.896,24.255,26.225,26.721,27.868,27.577,28.946,28.412,29.62,26.461
2016,26,20.819,19.497,23.927,25.732,26.149,27.982,28.044,28.244,28.677,29.16,26.24
2016,27,20.096,18.728,23.054,25.036,25.39,27.583,28.111,27.661,28.78,28.7,25.766
2016,28,18.319,17.016,22.216,23.826,24.616,27.437,27.666,27.694,28.692,28.573,25.133
2016,29,16.287,15.243,21.076,22.622,23.175,26.453,26.57,26.752,28.271,28.721,24.115
2016,30,13.806,12.805,19.698,21.183,22.308,25.68,25.602,26.984,27.912,28.76,23.185
2016,31,11.698,10.829,18.104,19.917,20.87,24.746,24.689,25.757,26.82,28.186,21.927
2016,32,10.109,9.933,16.977,18.901,20,24.157,23.646,25.176,26.052,27.804,21.071
2016,33,8.839,9.285,16.082,18.401,18.781,23.334,23.228,24.232,25.424,27.312,20.308
2016,34,7.992,8.167,15.76,17.675,17.887,22.731,22.609,23.565,24.77,26.917,19.635
2016,35,6.848,7.494,14.608,17.177,16.777,21.857,21.872,22.448,23.861,25.946,18.718
2016,36,6.182,6.956,13.882,16.054,15.783,20.921,21.104,21.876,23.141,25.526,17.976
2017,1,5.906,6.219,13.485,15.965,15.432,20.619,20.597,22.184,22.768,25.524,17.72
2017,2,4.84,5.328,12.074,14.75,14.653,19.948,19.474,21.257,22.015,25.359,16.852
2017,3,4.255,5.35,11.571,14.235,13.356,19.262,19.034,20.358,21.457,24.801,16.295
2017,4,4.061,4.454,11.282,13.083,13.053,19.04,18.537,20.121,21.28,24.557,15.891
2017,5,4.142,4.572,10.733,12.924,12.682,18.743,18.192,19.867,20.924,24.039,15.646
2017,6,4.077,4.127,10.485,12.733,12.578,18.266,17.934,19.889,20.594,23.981,15.437
2017,7,4.181,4.248,10.637,12.993,12.895,18.449,18.097,20.099,20.811,24.077,15.629
2017,8,4.224,3.521,10.44,12.592,12.638,18.144,18.016,19.93,20.47,24.306,15.432
2017,9,4.857,3.543,10.781,12.427,12.795,18.58,17.727,19.869,20.563,24.328,15.525
2017,10,6.013,4.349,11.604,13.155,13.691,18.952,18.007,20.36,20.838,24.354,16.054
2017,11,6.439,3.916,12.254,13.046,14.707,19.707,18.155,21.398,21.683,25.652,16.563
2017,12,7.577,4.963,13.288,14.198,15.696,20.275,18.815,22.338,22.349,26.34,17.421
2017,13,8.344,6.056,14.268,14.955,17.057,21.048,19.39,23.333,23.4,27.288,18.346
2017,14,9.07,6.854,15.424,16.091,18.56,21.89,20.365,24.276,24.459,27.671,19.298
2017,15,10.746,8.867,17.012,18.152,20.545,23.019,21.369,24.879,24.641,27.355,20.4
2017,16,11.344,9.111,17.431,18.348,21.27,23.36,21.839,25.408,24.87,28.08,20.853
2017,17,12.825,10.861,18.695,19.45,21.985,23.597,22.526,25.863,25.131,28.918,21.682
2017,18,14.968,11.754,20.332,19.936,23.278,24.34,23.503,27.11,26.72,29.512,22.821
2017,19,17.522,14.164,22.421,21.613,25.246,26.218,25.127,28.133,28.748,29.942,24.524
2017,20,20.328,16.794,24.561,23.897,27.456,27.599,26.623,29.649,29.256,30.459,26.176
2017,21,21.717,17.513,25.844,24.821,29.172,28.637,27.274,30.273,29.364,30.336,26.954
2017,22,22.982,17.571,26.913,25.07,29.665,28.483,28.041,29.828,28.538,29.955,27.102
2017,23,22.573,18.378,26.417,25.236,28.944,28.417,28.6,29.915,29.4,30.516,27.275
2017,24,22.188,19.343,26.085,25.409,28.566,29.29,28.694,29.924,30.131,30.022,27.392
2017,25,21.149,17.732,24.98,23.545,26.841,28.701,27.424,29.463,29.586,30.007,26.408
2017,26,20.898,16.815,24.489,22.877,25.939,28.102,27.104,28.187,29.235,29.43,25.77
2017,27,19.613,16.163,23.286,22.459,25.048,27.257,26.751,28.067,29.103,30.001,25.306
2017,28,17.573,15.177,21.79,21.735,23.767,26.412,25.909,27.563,28.608,29.796,24.425
2017,29,16.164,14.16,20.807,20.993,23.23,26.12,25.867,27.713,28.382,29.377,23.93
2017,30,14.768,12.643,19.358,20.007,21.753,24.627,25.104,25.985,27.06,27.988,22.588
2017,31,12.901,11.493,18.157,19.229,20.435,24.051,24.381,24.651,26.149,27.051,21.531
2017,32,11.131,10.444,17.177,17.954,19.393,23.321,23.368,24.034,25.455,26.963,20.648
2017,33,8.529,9.535,15.726,17.772,18.161,22.416,22.669,23.154,24.653,26.66,19.712
2017,34,7.585,8.452,15.027,17.528,16.985,21.746,21.873,22.347,24.136,26.045,18.969
2017,35,6.07,7.926,13.575,16.67,15.692,20.698,21.152,21.681,23.36,25.231,18.027
2017,36,5.386,7.315,12.834,16.163,14.816,19.916,20.687,20.98,22.619,24.659,17.363
2018,1,5.276,6.72,12.344,14.791,13.741,19.378,19.616,20.256,22.08,24.443,16.676
2018,2,4.132,5.381,11.094,14.132,12.812,18.759,18.856,19.609,21.459,24.18,15.904
2018,3,3.563,5.481,10.335,13.932,12.175,18.469,18.595,19.553,21.163,24.428,15.708
2018,4,3.319,5.24,9.498,13.178,11.24,17.906,18.161,18.833,20.767,23.702,15.126
2018,5,2.738,4.253,9.047,12.607,11.334,17.757,17.902,18.942,20.572,23.831,14.907
2018,6,3.279,4.752,9.555,13.012,11.55,18.122,17.904,19.268,20.756,24.312,15.235
2018,7,2.914,4.313,9.108,13.086,11.788,18.21,17.987,19.491,21.02,24.39,15.253
2018,8,2.91,3.907,9.081,13.385,12.074,18.613,18.072,19.85,21.49,24.131,15.384
2018,9,3.609,3.933,9.727,13.915,13.05,18.953,18.386,20.402,21.167,24.343,15.748
2018,10,4.294,4.151,10.389,14.465,13.729,19.893,18.812,21.346,21.809,25.115,16.35
2018,11,5.153,4.771,11.456,14.761,14.525,20.305,19.35,21.784,22.527,25.601,16.931
2018,12,6.347,5.733,12.383,15.933,15.68,21.122,20.191,22.889,23.251,26.288,17.873
2018,13,7.362,6.166,13.011,16.225,16.144,21.516,20.826,23.249,23.86,26.862,18.404
2018,14,8.494,6.947,14.155,16.528,17.997,22.544,21.743,25.03,24.702,28.011,19.508
2018,15,10.704,9.137,16.235,17.624,19.261,22.805,22.087,25.87,25.382,29.102,20.641
2018,16,11.894,10.21,18.364,18.993,21.356,23.751,23.225,26.42,26.14,29.73,21.793
2018,17,13.335,10.318,18.766,19.048,22.067,24.151,23.137,26.392,25.741,28.505,21.856
2018,18,15.233,11.444,20.264,20.293,23.092,25.137,24.683,27.214,27.155,29.128,23.051
2018,19,15.627,12.489,21.179,22.29,24.224,26.355,26.668,27.539,27.619,28.627,23.925
2018,20,17.906,14.024,23.443,23.571,26.454,27.954,28.166,27.926,28.498,28.435,25.215
2018,21,21.557,16.592,26.343,24.94,27.774,28.423,28.275,28.69,28.668,29.068,26.459
2018,22,22.742,18.004,27.151,25.555,28.703,28.82,28.18,29.553,29.262,29.825,27.173
2018,23,21.572,17.075,26.632,24.943,28.566,28.649,27.987,29.211,28.863,29.46,26.722
2018,24,20.564,17.381,25.666,25.363,27.486,28.071,28.542,29.153,28.032,29.053,26.373
2018,25,20.619,17.894,25.048,25.533,27.416,27.656,28.692,29.03,28.07,29.322,26.38
2018,26,20.387,17.54,23.996,24.674,26.628,27.555,28.196,28.731,28.716,29.074,26.028
2018,27,19.859,17.725,23.413,24.038,25.693,27.189,28.137,28.388,28.946,28.788,25.71
2018,28,18.051,16.515,21.703,22.933,24.033,26.257,27.529,26.547,28.23,27.143,24.406
2018,29,17.079,15.937,20.504,22.501,22.388,25.601,26.986,25.552,27.903,27.003,23.681
2018,30,15.477,14.716,19.418,22.051,21.451,24.68,26.323,25.081,27.165,26.804,22.901
2018,31,13.614,13.938,18.132,21.016,20.682,23.765,24.975,24.761,26.3,26.935,22.043
2018,32,12.076,12.723,17.497,20.23,19.968,23.488,24.411,24.478,25.998,26.965,21.467
2018,33,10.278,10.959,16.533,18.763,19.003,23.004,23.401,23.505,24.949,26.758,20.439
2018,34,8.902,9.867,15.69,18.433,18.455,22.462,22.824,23.46,24.651,26.66,19.916
2018,35,7.268,8.278,14.52,16.94,17.184,21.828,21.66,22.709,24.087,26.485,18.92
2018,36,5.749,7.091,13.321,16.087,16.035,21.179,20.786,22.097,23.51,25.967,18.044
2019,1,4.651,5.856,12.566,14.798,14.829,20.513,20.096,21.153,22.618,25.682,17.157
2019,2,4.063,4.743,12.126,14.598,13.977,19.956,19.957,20.847,22.313,25.514,16.742
2019,3,4.746,4.983,11.707,14.033,13.459,19.821,19.984,20.728,21.904,25.247,16.643
2019,4,3.967,4.657,11.049,13.34,12.84,19.372,18.72,20.539,21.696,25.148,16.138
2019,5,3.257,3.249,10.618,12.958,12.464,19.125,18.411,20.237,21.436,25.149,15.762
2019,6,2.886,3.607,10.692,13.732,12.63,19.5,18.787,20.613,22.017,25.522,16.081
2019,7,3.366,3.363,11.121,14.066,12.887,19.593,18.668,20.437,21.938,25.604,16.168
2019,8,3.808,4.343,11.241,13.497,13.26,19.502,18.417,20.261,21.73,25.146,16.09
2019,9,4.325,4.137,11.678,14.391,13.645,19.667,18.712,20.691,21.769,25.207,16.387
2019,10,4.494,3.604,11.531,13.833,14.095,19.55,18.257,21.318,21.91,25.559,16.402
2019,11,5.452,4.233,12.263,14.284,14.687,20.171,18.696,21.978,22.261,26.147,16.938
2019,12,6.801,5.162,13.318,15.285,15.737,21.138,19.119,23.005,22.972,27.081,17.837
2019,13,8.156,6.283,14.198,15.66,17.063,21.827,19.454,23.413,23.791,27.168,18.532
2019,14,10.376,7.773,16.18,16.524,18.646,22.781,20.174,24.306,24.472,27.754,19.661
2019,15,11.503,9.884,17.191,18.055,18.893,23.599,20.765,24.82,24.764,27.613,20.398
2019,16,13.065,12.077,18.525,19.375,20.196,24.122,21.504,25.549,25.652,28.909,21.549
2019,17,14.082,12.318,19.126,19.242,21.294,24.289,22,25.886,25.702,29.003,21.926
2019,18,15.155,13.363,20.398,20.509,22.709,24.813,23.407,26.536,26.715,29.298,22.91
2019,19,17.103,14.533,21.912,20.902,24.207,25.497,24.9,27.671,27.619,29.544,23.976
2019,20,18.542,16.106,22.382,21.629,24.41,26.356,26.01,27.86,28.421,29.486,24.663
2019,21,20.76,18.337,24.302,23.612,26.335,27.541,27.188,28.814,28.903,29.685,26.001
2019,22,22.829,20.48,26.922,26.464,28.318,28.697,28.443,29.143,28.79,29.646,27.307
2019,23,21.823,19.214,26.866,26.456,28.062,28.391,28.651,28.948,28.291,28.979,26.929
2019,24,21.61,19.195,25.914,25.894,27.741,28.381,28.998,29.053,29.169,29.13,26.917
2019,25,22.115,20.05,26.212,25.978,26.703,28.699,29.211,28.82,29.202,28.974,26.964
2019,26,20.725,19.059,25.228,24.436,26.053,28.204,28.338,28.283,29.026,28.738,26.221
2019,27,18.493,17.861,23.343,23.54,25.016,27.635,27.87,27.14,28.996,28.297,25.307
2019,28,17.491,17.35,22.259,23.255,24.548,27.224,27.39,26.988,28.735,28.273,24.877
2019,29,15.457,15.195,20.785,21.699,23.396,26.006,26.717,26.235,27.369,27.908,23.669
2019,30,15.021,14.33,20.231,20.701,22.192,25.262,25.831,25.416,26.945,27.834,22.976
2019,31,13.381,13.441,19.276,20.674,21.286,24.55,25.181,24.72,26.33,27.399,22.258
2019,32,10.794,11.314,17.875,19.151,20.136,23.741,24.132,24.023,25.541,26.599,21.036
2019,33,9.336,9.643,17.178,18.161,19.063,23.09,23.397,23.341,25.179,26.115,20.2
2019,34,7.305,8.545,15.624,17.192,17.704,22.088,22.506,22.478,24.214,25.138,19.066
2019,35,6.424,7.453,14.874,16.846,16.901,21.812,21.858,21.656,23.753,24.683,18.427
2019,36,5.985,6.601,14.411,16.191,16.037,21.306,21.322,21.547,23.503,25.125,18.035
2020,1,6.116,6.059,14.294,15.731,15.448,20.689,20.596,21.032,22.881,24.597,17.551
2020,2,5.524,4.947,13.447,15.318,14.526,20.265,20.067,20.454,22.621,24.541,17.015
2020,3,5.384,4.956,12.869,14.682,13.954,19.81,19.581,19.945,22.413,24.698,16.724
2020,4,4.746,4.336,12.071,13.822,13.656,19.396,19.025,19.593,21.782,24.386,16.212
2020,5,5.157,4.786,11.852,13.884,13.226,19.111,18.764,19.497,21.573,24.593,16.193
2020,6,4.934,4.649,11.349,13.497,13.16,19.008,18.596,19.839,21.476,24.701,16.084
2020,7,5.008,5.043,11.151,13.67,13.378,19.018,18.516,20.206,21.679,25.051,16.245
2020,8,4.726,4.599,11.208,13.238,13.464,19.07,18.381,19.829,21.641,24.86,16.07
2020,9,4.904,4.561,11.453,13.113,13.951,19.371,18.326,20.548,21.776,25.673,16.356
2020,10,5.43,4.488,11.901,13.343,14.574,19.928,18.535,21.226,22.201,25.977,16.69
2020,11,6.336,4.85,12.299,13.571,15.034,20.196,18.512,21.374,22.239,25.459,16.833
2020,12,6.694,5.22,12.532,14.202,15.675,20.335,18.95,22.043,22.462,26.137,17.284
2020,13,8.329,6.725,13.898,15.609,16.969,21.082,19.734,23.042,22.913,26.893,18.327
2020,14,9.228,7.205,14.623,15.978,17.868,22.016,20.388,24.103,23.934,27.66,19.118
2020,15,11.082,8.392,16.571,17.083,19.447,23.146,20.993,24.744,24.484,28.113,20.156
2020,16,13.855,11.267,19.026,19.325,21.174,23.887,22.01,25.883,25.922,28.985,21.799
2020,17,16.078,12.918,20.72,20.005,22.741,24.309,22.946,27.173,27.141,29.86,23.019
2020,18,16.902,14.055,21.415,20.512,23.221,25.141,24.234,27.715,27.873,30.076,23.73
2020,19,18.501,15.153,22.025,21.378,23.425,25.845,25.835,27.949,28.616,30.061,24.462
2020,20,19.986,16.168,22.515,22.056,24.434,26.895,26.675,28.79,29.203,30.415,25.269
2020,21,20.848,17.202,23.384,22.932,25.563,28.283,27.783,29.338,29.784,30.524,26.09
2020,22,20.841,18.512,24.273,24.538,26.882,28.881,28.467,29.268,30.021,30.049,26.661
2020,23,21.122,18.724,25.293,26.007,28.371,29.712,29.354,29.75,30.521,30.072,27.376
2020,24,21.865,19.492,26.704,27.064,28.257,29.976,29.851,29.357,30.667,29.784,27.727
2020,25,21.368,19.439,25.298,26.646,25.962,28.844,29.603,28.194,29.384,29.384,26.826
2020,26,20.373,19.498,23.913,25.741,25.474,28.105,29.394,28.356,29.412,29.741,26.472
2020,27,18.597,17.486,22.716,24.006,24.488,27.068,28.687,27.581,28.806,29.569,25.444
2020,28,17.845,16.501,21.936,22.924,23.909,26.522,27.697,27.117,28.212,29.039,24.725
